id,question,dog,answer,notes,time,user
3437435,215,31412,3,,1649593054,26929
3437436,216,31412,2,,1649593060,26929
3437437,51,31412,0,,1649593082,26929
3437438,52,31412,0,,1649593091,26929
3437439,53,31412,4,,1649593099,26929
3437440,54,31412,3,,1649593105,26929
3437441,55,31412,3,,1649593125,26929
3437442,56,31412,0,,1649593131,26929
3437443,57,31412,1,,1649593136,26929
3437444,58,31412,0,,1649593140,26929
3437445,59,31412,0,,1649593146,26929
3437446,60,31412,3,,1649593154,26929
3437447,241,31412,0,,1649593176,26929
3437448,242,31412,55-lb,,1649593184,26929
3437449,243,31412,0|5,,1649593191,26929
3437450,244,31412,6,,1649593198,26929
3437451,245,31412,1,,1649593209,26929
3437452,246,31412,0,,1649593214,26929
3437453,247,31412,1,,1649593218,26929
3437454,248,31412,5,,1649593240,26929
3437455,249,31412,3,,1649593246,26929
3437456,250,31412,0|3,,1649593273,26929
3437457,241,31412,0,,1649593292,26929
3437458,242,31412,55-lb,,1649593301,26929
3437459,243,31412,0|5,,1649593305,26929
3437460,244,31412,6,,1649593309,26929
3437461,245,31412,1,,1649593313,26929
3437462,246,31412,0,,1649593315,26929
3437463,247,31412,1,,1649593319,26929
3437464,248,31412,5,,1649593323,26929
3437465,249,31412,3,,1649593342,26929
3437526,250,31412,0|3,,1649594909,26929
3437528,251,31412,0,,1649594939,26929
3437530,51,31413,3,,1649594973,26929
3437531,52,31413,3,,1649594981,26929
3437532,53,31413,1,,1649594986,26929
3437534,54,31413,1,,1649594990,26929
3437536,55,31413,1,,1649594995,26929
3437537,56,31413,3,,1649595001,26929
3437540,57,31413,2,,1649595009,26929
3437541,58,31413,3,,1649595013,26929
3437543,59,31413,3,,1649595017,26929
3437545,60,31413,4,,1649595022,26929
3437550,121,31412,2,,1649595050,26929
3437553,122,31412,3,,1649595100,26929
3437555,122,31412,3|5,,1649595106,26929
3437558,123,31412,5,,1649595123,26929
3437559,124,31412,0,,1649595128,26929
3437564,125,31412,3,,1649595204,26929
3437565,126,31412,0,,1649595210,26929
3437566,127,31412,2,,1649595222,26929
3437567,128,31412,0,,1649595227,26929
3437570,101,31413,1,,1649595268,26929
3437571,102,31413,2,,1649595275,26929
3437572,103,31413,3,,1649595282,26929
3437573,104,31413,3,,1649595286,26929
3437574,105,31413,3,,1649595294,26929
3437575,106,31413,3,,1649595299,26929
3437577,107,31413,0,,1649595320,26929
3437578,108,31413,1,,1649595327,26929
3437581,109,31413,4,,1649595340,26929
3437583,110,31413,0,,1649595346,26929
3437590,176,31413,Dog food,,1649595433,26929
3437592,177,31413,0,,1649595438,26929
3437593,178,31413,0,,1649595443,26929
3437594,179,31413,0,,1649595449,26929
3437595,180,31413,1,,1649595458,26929
3437596,181,31413,0,,1649595466,26929
3437597,182,31413,1,,1649595474,26929
3437601,183,31413,Nothing,,1649595491,26929
3437604,184,31413,1,,1649595499,26929
3437606,185,31413,1,,1649595507,26929
3437611,176,31412,Dog food. Boiled veggie. Fruits,,1649595537,26929
3437612,177,31412,0,,1649595542,26929
3437613,178,31412,0,,1649595546,26929
3437614,179,31412,0,,1649595550,26929
3437615,180,31412,1,,1649595554,26929
3437616,181,31412,4,,1649595560,26929
3437629,182,31412,1,,1649595790,26929
3437630,183,31412,Nothing,,1649595798,26929
3437632,184,31412,1,,1649595805,26929
3437633,185,31412,1,,1649595812,26929
3437634,196,31413,1,,1649595836,26929
3437635,197,31413,1,,1649595841,26929
3437636,198,31413,4,,1649595847,26929
3437637,199,31413,2,,1649595854,26929
3437638,200,31413,4,,1649595862,26929
3437639,201,31413,0,,1649595868,26929
3437640,202,31413,4,,1649595888,26929
3437641,203,31413,3,,1649595896,26929
3437642,204,31413,0,,1649595905,26929
3437643,205,31413,0,,1649595912,26929
3437644,196,31412,0,,1649595985,26929
3437645,197,31412,2,,1649596007,26929
3437646,198,31412,0,,1649596011,26929
3437647,199,31412,3,,1649596016,26929
3437648,200,31412,4,,1649596021,26929
3437649,201,31412,3,,1649596032,26929
3437650,202,31412,1,,1649596037,26929
3437651,203,31412,4,,1649596061,26929
3437652,204,31412,0,,1649596066,26929
3437653,205,31412,0,,1649596070,26929
3437654,1,31412,0,,1649596091,26929
3437655,2,31412,0,,1649596094,26929
3437656,3,31412,4,,1649596100,26929
3437657,4,31412,0,,1649596104,26929
3437658,5,31412,3,,1649596108,26929
3437659,6,31412,1,,1649596116,26929
3437660,7,31412,2,,1649596131,26929
3437661,8,31412,3,,1649596138,26929
3437662,9,31412,2,,1649596150,26929
3437664,10,31412,0,,1649596154,26929
3437665,1,31413,0,,1649596170,26929
3437666,2,31413,1,,1649596174,26929
3437667,3,31413,4,,1649596178,26929
3437668,4,31413,1,,1649596182,26929
3437669,5,31413,1,,1649596186,26929
3437671,6,31413,1,,1649596190,26929
3437672,7,31413,2,,1649596194,26929
3437673,8,31413,1,,1649596199,26929
3437674,9,31413,3,,1649596204,26929
3437675,10,31413,1,,1649596212,26929
3437679,101,31412,4,,1649596256,26929
3437680,102,31412,1,,1649596259,26929
3437681,103,31412,4,,1649596264,26929
3437683,104,31412,3,,1649596268,26929
3437685,105,31412,0,,1649596273,26929
3437686,106,31412,0,,1649596277,26929
3437688,107,31412,0,,1649596280,26929
3437689,108,31412,4,,1649596284,26929
3437690,109,31412,4,,1649596287,26929
3437691,110,31412,0,,1649596292,26929
3437696,272,31413,"{""choice"":20,""other"":1}",,1649596357,26929
3437701,273,31413,0.5,,1649596383,26929
3437703,274,31413,"{""choice"":2,""other"":1}",,1649596400,26929
3437706,275,31413,"[{""place"":""Dog park"",""hours"":""0.5""},{""place"":""On leash walking near home"",""hours"":""0.8""}]",,1649596434,26929
3437708,276,31413,"{""choice"":""1"",""other"":[{""place"":""Friend's house"",""days"":""4""}]}",,1649596449,26929
3437709,277,31413,"{""choice"":""1"",""other"":[""1"",""month""]}",,1649596459,26929
3437711,278,31413,"[{""choice"":""1"",""frequency"":[""1"",""month""]}]",,1649596473,26929
3437713,279,31413,"{""choice"":""4"",""subChoice"":[0,1,2,3,5,6,7,8],""other"":""""}",,1649596498,26929
3437717,280,31413,"{""choice"":""2"",""other"":""Table legs, wires, pillows, wall""}",,1649596533,26929
3437726,281,31413,"{""choice"":""4"",""other"":[""6"",""Plastic pieces, sticks, toy pieces, cotton""]}",,1649596650,26929
3437728,282,31413,"{""choice"":""0"",""subChoice"":[1],""other"":""""}",,1649596686,26929
3437730,283,31413,"{""choice"":[0],""other"":""""}",,1649596696,26929
3437732,284,31413,"{""choice"":[2],""other"":""""}",,1649596706,26929
3437733,262,31412,"{""choice"":""1"",""subChoice"":""1""}",,1649596731,26929
3437734,263,31412,"[{""key"":""flea"",""value"":[{""key"":""oral"",""value"":[{""key"":""monthly"",""value"":true}]}]},{""key"":""tick"",""value"":[{""key"":""oral"",""value"":[{""key"":""monthly"",""value"":true}]}]},{""key"":""heartworm"",""value"":[{""key"":""oral"",""value"":[{""key"":""monthly"",""value"":true}]}]}]",,1649596756,26929
3437739,264,31412,"{""oral"":[""Simparica TRIO""],""topical"":[],""collars"":[],""injectible"":[],""other"":[]}",,1649596800,26929
3437741,265,31412,"{""choice"":0,""other"":"""",""frequency"":["""",""""]}",,1649596811,26929
3437743,266,31412,"{""choice"":""0"",""other"":["""","""",""""]}",,1649596822,26929
3437744,267,31412,3,,1649596833,26929
3437745,268,31412,"{""choice"":""0"",""other"":["""","""",""""]}",,1649596838,26929
3437746,269,31412,"{""choice"":""0"",""other"":["""","""",""""]}",,1649596842,26929
3437748,270,31412,100,,1649596853,26929
3437751,271,31412,0|1,,1649596870,26929
3437755,285,31412,0|3,,1649596888,26929
3437756,286,31412,4,,1649596892,26929
3437761,272,31412,"{""choice"":16,""other"":0}",,1649596936,26929
3437762,272,31412,"{""choice"":16,""other"":0}",,1649596941,26929
3437763,273,31412,0.5,,1649596949,26929
3437766,274,31412,"{""choice"":8,""other"":7}",,1649596964,26929
3437772,274,31412,"{""choice"":8,""other"":7}",,1649596994,26929
3437776,275,31412,"[{""place"":""On leash walking"",""hours"":""0.5""},{""place"":""dog park"",""hours"":""0.5""}]",,1649597010,26929
3437778,276,31412,"{""choice"":""1"",""other"":[{""place"":""Friend's house"",""days"":""1""}]}",,1649597020,26929
3437779,277,31412,"{""choice"":""1"",""other"":[""1"",""month""]}",,1649597028,26929
3437780,278,31412,"[{""choice"":""1"",""frequency"":[""1"",""month""]}]",,1649597036,26929
3437782,279,31412,"{""choice"":""3"",""subChoice"":[0,1,2,3,5,6,7,8],""other"":""""}",,1649597052,26929
3437785,280,31412,"{""choice"":""2"",""other"":""rugs""}",,1649597065,26929
3437791,281,31412,"{""choice"":""4"",""other"":[""6"",""plastic pieces, cotton, used tea bag""]}",,1649597088,26929
3437793,282,31412,"{""choice"":""0"",""subChoice"":[1],""other"":""""}",,1649597093,26929
3437795,283,31412,"{""choice"":[0],""other"":""""}",,1649597099,26929
3437796,284,31412,"{""choice"":[2],""other"":""""}",,1649597103,26929
3437832,252,31413,"{""zip"":""02155"",""country"":""United States of America"",""other"":""""}",,1649597398,26929
3437834,253,31413,1,,1649597402,26929
3437836,254,31413,1,,1649597407,26929
3437838,255,31413,"{""choice"":0,""other"":""""}",,1649597412,26929
3437840,256,31413,7,,1649597419,26929
3437843,257,31413,1200,,1649597430,26929
3437845,258,31413,"{""choice"":[2],""other"":""""}",,1649597435,26929
3437846,259,31413,"{""choice"":[2],""other"":""""}",,1649597441,26929
3437847,260,31413,"{""choice"":[1],""other"":[]}",,1649597449,26929
3437849,260,31413,"{""choice"":[1,5,9],""other"":[]}",,1649597472,26929
3437853,261,31413,"{""choice"":[0,1],""other"":""""}",,1649597485,26929
3437857,252,31412,"{""zip"":""02155"",""country"":""United States of America"",""other"":""""}",,1649597503,26929
3437858,253,31412,1,,1649597507,26929
3437860,254,31412,1,,1649597511,26929
3437862,255,31412,"{""choice"":0,""other"":""""}",,1649597514,26929
3437863,256,31412,7,,1649597518,26929
3437865,257,31412,1200,,1649597523,26929
3437866,258,31412,"{""choice"":[2],""other"":""""}",,1649597528,26929
3437869,259,31412,"{""choice"":[1],""other"":""""}",,1649597535,26929
3437870,260,31412,"{""choice"":[1,5,9],""other"":[]}",,1649597544,26929
3437871,261,31412,"{""choice"":[0,1],""other"":""""}",,1649597550,26929
3437877,252,31413,"{""zip"":""02155"",""country"":""United States of America"",""other"":""""}",,1649597589,26929
3437879,253,31413,1,,1649597592,26929
3437880,254,31413,1,,1649597595,26929
3437882,255,31413,"{""choice"":0,""other"":""""}",,1649597597,26929
3437884,256,31413,7,,1649597602,26929
3437885,257,31413,1200,,1649597605,26929
3437887,258,31413,"{""choice"":[2],""other"":""""}",,1649597608,26929
3437889,259,31413,"{""choice"":[1],""other"":""""}",,1649597614,26929
3437890,260,31413,"{""choice"":[1,5,9],""other"":[]}",,1649597617,26929
3437892,261,31413,"{""choice"":[0,1],""other"":""""}",,1649597620,26929
3437894,21,31413,4,,1649597645,26929
3437895,22,31413,0,,1649597650,26929
3437896,23,31413,1,,1649597655,26929
3437898,24,31413,2,,1649597659,26929
3437899,25,31413,1,,1649597663,26929
3437901,26,31413,3,,1649597670,26929
3437902,27,31413,1,,1649597676,26929
3437904,28,31413,3,,1649597683,26929
3437905,29,31413,0,,1649597687,26929
3437906,30,31413,4,,1649597691,26929
3437907,21,31412,1,,1649597708,26929
3437908,22,31412,1,,1649597712,26929
3437909,23,31412,4,,1649597716,26929
3437910,24,31412,0,,1649597720,26929
3437911,25,31412,0,,1649597724,26929
3437912,26,31412,0,,1649597731,26929
3437914,27,31412,0,,1649597735,26929
3437916,28,31412,3,,1649597739,26929
3437918,29,31412,0,,1649597743,26929
3437920,30,31412,4,,1649597748,26929
3437924,61,31413,2,,1649597863,26929
3437925,62,31413,4,,1649597868,26929
3437926,63,31413,2,,1649597877,26929
3437927,64,31413,4,,1649597881,26929
3437928,65,31413,4,,1649597886,26929
3437929,66,31413,2,,1649597890,26929
3437930,67,31413,1,,1649597896,26929
3437931,68,31413,0,,1649597899,26929
3437932,69,31413,2,,1649597922,26929
3437933,70,31413,4,,1649597925,26929
3437934,61,31412,0,,1649597942,26929
3437935,62,31412,4,,1649597947,26929
3437936,63,31412,2,,1649597956,26929
3437937,64,31412,4,,1649597959,26929
3437938,65,31412,4,,1649597963,26929
3437939,66,31412,0,,1649597967,26929
3437940,67,31412,0,,1649597971,26929
3437941,68,31412,0,,1649597975,26929
3437942,69,31412,0,,1649597978,26929
3437943,70,31412,4,,1649597982,26929
3437944,262,31413,"{""choice"":""1"",""subChoice"":""1""}",,1649598002,26929
3437945,263,31413,"[{""key"":""flea"",""value"":[{""key"":""oral"",""value"":[{""key"":""monthly"",""value"":true}]}]},{""key"":""tick"",""value"":[{""key"":""oral"",""value"":[{""key"":""monthly"",""value"":true}]}]},{""key"":""heartworm"",""value"":[{""key"":""oral"",""value"":[{""key"":""monthly"",""value"":true}]}]}]",,1649598024,26929
3437946,264,31413,"{""oral"":[""Simparica TRIO""],""topical"":[],""collars"":[],""injectible"":[],""other"":[]}",,1649598035,26929
3437947,265,31413,"{""choice"":0,""other"":"""",""frequency"":["""",""""]}",,1649598039,26929
3437948,266,31413,"{""choice"":""0"",""other"":["""","""",""""]}",,1649598043,26929
3437949,267,31413,3,,1649598048,26929
3437950,268,31413,"{""choice"":""0"",""other"":["""","""",""""]}",,1649598053,26929
3437951,269,31413,"{""choice"":""0"",""other"":["""","""",""""]}",,1649598057,26929
3437952,270,31413,100,,1649598062,26929
3437953,271,31413,0|1,,1649598069,26929
3437954,285,31413,0|3,,1649598075,26929
3437955,286,31413,4,,1649598078,26929
3437956,111,31413,0|20|2|0|0|20|8,,1649598145,26929
3437957,112,31413,3|0|2|4,,1649598170,26929
3437958,113,31413,1,,1649598185,26929
3437959,114,31413,Me 30 years oldMy husband 30 years old,,1649598212,26929
3437960,115,31413,"Dog, Siberian Husky, 2021",,1649598226,26929
3437961,116,31413,2021,,1649598230,26929
3437962,117,31413,3,,1649598236,26929
3437963,118,31413,Hill's science diet,,1649598247,26929
3437964,119,31413,None,,1649598254,26929
3437965,120,31413,0,,1649598262,26929
3437966,111,31412,0|16|8|0|0|16|20,,1649598301,26929
3437967,111,31412,0|16|8|0|0|16|18,,1649598310,26929
3437968,112,31412,3|1|2|7,,1649598327,26929
3437969,113,31412,1,,1649598333,26929
3437970,114,31412,Me 30 years oldMy husband 30 years old,,1649598347,26929
3437971,115,31412,"Dog, golden retriever, 2021",,1649598356,26929
3437972,116,31412,2021,,1649598361,26929
3437973,117,31412,0,,1649598364,26929
3437974,118,31412,Hill's science dietBoiled vegetables,,1649598378,26929
3437975,119,31412,None,,1649598383,26929
3437976,120,31412,0,,1649598387,26929
3437977,41,31413,4,,1649598411,26929
3437978,42,31413,0,,1649598415,26929
3437979,43,31413,0,,1649598420,26929
3437980,44,31413,1,,1649598430,26929
3437981,45,31413,0,,1649598434,26929
3437982,46,31413,4,,1649598439,26929
3437983,47,31413,0,,1649598445,26929
3437984,48,31413,4,,1649598449,26929
3437985,49,31413,0,,1649598453,26929
3437986,50,31413,0,,1649598457,26929
3437987,41,31412,3,,1649598476,26929
3437988,42,31412,0,,1649598480,26929
3437989,43,31412,0,,1649598485,26929
3437990,44,31412,1,,1649598494,26929
3437991,45,31412,2,,1649598499,26929
3437992,46,31412,4,,1649598504,26929
3437993,47,31412,0,,1649598508,26929
3437994,48,31412,4,,1649598512,26929
3437995,49,31412,2,,1649598517,26929
3437996,50,31412,0,,1649598520,26929
3437997,165,31413,0,,1649599732,26929
3437998,166,31413,0,,1649599739,26929
3437999,167,31413,3,,1649599747,26929
3438000,168,31413,2,,1649599753,26929
3438001,169,31413,3,,1649599759,26929
3438002,170,31413,3,,1649600386,26929
3438003,171,31413,3,,1649600393,26929
3438004,172,31413,1,,1649600543,26929
3438005,173,31413,1,,1649600563,26929
3438006,174,31413,3,,1649600581,26929
3438007,175,31413,3,,1649600587,26929
3438008,165,31412,0,,1649600605,26929
3438009,166,31412,0,,1649600609,26929
3438010,167,31412,2,,1649600658,26929
3438011,168,31412,1,,1649600668,26929
3438012,169,31412,2,,1649600673,26929
3438013,170,31412,3,,1649600681,26929
3438014,171,31412,2,,1649600997,26929
3438015,172,31412,1,,1649601003,26929
3438016,173,31412,1,,1649601007,26929
3438017,174,31412,1,,1649601017,26929
3438018,175,31412,3,,1649601023,26929
3438019,91,31413,0,,1649601082,26929
3438020,92,31413,3,,1649601090,26929
3438021,93,31413,1,,1649601098,26929
3438022,94,31413,1,,1649601106,26929
3438023,94,31413,2,,1649601111,26929
3438024,95,31413,1,,1649601118,26929
3438025,96,31413,1,,1649601124,26929
3438026,97,31413,4,,1649601130,26929
3438027,98,31413,1,,1649601135,26929
3438028,99,31413,4,,1649601142,26929
3438029,100,31413,3,,1649601147,26929
3438030,91,31412,0,,1649601167,26929
3438031,92,31412,1,,1649601172,26929
3438032,93,31412,1,,1649601178,26929
3438033,94,31412,3,,1649601183,26929
3438034,95,31412,1,,1649601188,26929
3438035,96,31412,3,,1649601304,26929
3438036,97,31412,4,,1649601309,26929
3438037,98,31412,3,,1649601315,26929
3438038,99,31412,2,,1649601322,26929
3438039,100,31412,1,,1649601326,26929
3438040,71,31413,3,,1649601345,26929
3438041,72,31413,1,,1649601352,26929
3438042,73,31413,4,,1649601356,26929
3438043,74,31413,4,,1649601360,26929
3438044,75,31413,0,,1649601365,26929
3438045,76,31413,1,,1649601371,26929
3438046,77,31413,4,,1649606956,26929
3438047,78,31413,2,,1649606963,26929
3438048,79,31413,2,,1649606989,26929
3438049,80,31413,4,,1649606995,26929
3438050,11,31413,0,,1649607505,26929
3438051,12,31413,4,,1649607510,26929
3438052,13,31413,0,,1649607533,26929
3438053,14,31413,2,,1649607541,26929
3438054,15,31413,0,,1649607547,26929
3438055,16,31413,3,,1649607554,26929
3438056,17,31413,1,,1649607560,26929
3438057,18,31413,4,,1649607568,26929
3438058,19,31413,3,,1649607581,26929
3438059,20,31413,4,,1649607586,26929
3438060,217,31413,2,,1649607626,26929
3438061,218,31413,3,,1649607634,26929
3438062,219,31413,1,,1649607643,26929
3438063,220,31413,2,,1649607650,26929
3438064,221,31413,2,,1649607658,26929
3438065,222,31413,2,,1649607665,26929
3438066,223,31413,3,,1649607671,26929
3438067,224,31413,0,,1649607675,26929
3438068,225,31413,3,,1649607689,26929
3438069,226,31413,3,,1649607692,26929
3438070,227,31413,3,,1649607698,26929
3438071,228,31413,3,,1649607703,26929
3438072,31,31413,2,,1649607721,26929
3438073,32,31413,0,,1649607728,26929
3438074,33,31413,1,,1649607736,26929
3438075,34,31413,2,,1649607741,26929
3438076,35,31413,3,,1649607746,26929
3438077,36,31413,0,,1649607751,26929
3438078,37,31413,0,,1649607757,26929
3438079,38,31413,4,,1649607803,26929
3438080,39,31413,1,,1649607810,26929
3438081,40,31413,4,,1649607814,26929
3438082,81,31413,0,,1649607833,26929
3438083,82,31413,3,,1649607840,26929
3438084,83,31413,1,,1649607848,26929
3438085,84,31413,3,,1649607856,26929
3438086,85,31413,4,,1649607861,26929
3438087,86,31413,1,,1649607869,26929
3438088,87,31413,4,,1649607873,26929
3438089,88,31413,4,,1649607878,26929
3438090,89,31413,3,,1649607884,26929
3438091,90,31413,0,,1649607889,26929
3438092,144,31413,1,,1649607937,26929
3438093,145,31413,1,,1649607945,26929
3438094,146,31413,1,,1649607952,26929
3438095,147,31413,1,,1649607961,26929
3438096,148,31413,2,,1649607969,26929
3438097,149,31413,3,,1649607978,26929
3438098,150,31413,3,,1649608003,26929
3438099,151,31413,0,,1649608011,26929
3438100,152,31413,0,,1649608023,26929
3438101,153,31413,2,,1649608030,26929
3438102,154,31413,2,,1649608036,26929
3438103,155,31413,0,,1649608046,26929
3438104,229,31413,3,,1649608063,26929
3438105,230,31413,1,,1649608067,26929
3438106,231,31413,2,,1649608073,26929
3438107,232,31413,2,,1649608078,26929
3438108,233,31413,1,,1649608083,26929
3438109,234,31413,1,,1649608093,26929
3438110,235,31413,2,,1649608099,26929
3438111,236,31413,3,,1649608105,26929
3438112,237,31413,1,,1649608110,26929
3438113,238,31413,0,,1649608117,26929
3438114,239,31413,3,,1649608121,26929
3438115,240,31413,4,,1649608126,26929
3438116,186,31413,2,,1649608146,26929
3438117,187,31413,None,,1649608154,26929
3438118,188,31413,5,,1649608163,26929
3438119,189,31413,"Dog, siberian huksy, 2021",,1649608176,26929
3438120,190,31413,1,,1649608185,26929
3438121,191,31413,0,,1649608190,26929
3438122,192,31413,1,,1649608195,26929
3438123,193,31413,0,,1649608200,26929
3438124,194,31413,0,,1649608205,26929
3438125,195,31413,4,,1649608210,26929
3438126,71,31412,4,,1649608259,26929
3438127,72,31412,4,,1649608263,26929
3438128,73,31412,0,,1649608268,26929
3438129,74,31412,4,,1649608272,26929
3438130,75,31412,1,,1649608276,26929
3438131,76,31412,2,,1649608280,26929
3438132,77,31412,4,,1649608284,26929
3438133,78,31412,4,,1649608289,26929
3438134,79,31412,0,,1649608297,26929
3438135,80,31412,4,,1649608302,26929
3438136,11,31412,0,,1649608351,26929
3438137,12,31412,4,,1649608359,26929
3438138,13,31412,1,,1649608371,26929
3438139,14,31412,2,,1649608377,26929
3438140,15,31412,0,,1649608383,26929
3438141,16,31412,0,,1649608388,26929
3438142,17,31412,4,,1649608392,26929
3438144,18,31412,0,,1649608397,26929
3438145,19,31412,2,,1649608403,26929
3438147,20,31412,4,,1649608408,26929
3438149,217,31412,2,,1649608426,26929
3438151,218,31412,3,,1649608430,26929
3438152,219,31412,2,,1649608435,26929
3438154,220,31412,2,,1649608440,26929
3438155,221,31412,3,,1649608446,26929
3438156,222,31412,3,,1649608451,26929
3438157,223,31412,3,,1649608455,26929
3438159,224,31412,0,,1649608460,26929
3438160,225,31412,3,,1649608465,26929
3438161,226,31412,3,,1649608469,26929
3438163,227,31412,3,,1649608477,26929
3438164,228,31412,4,,1649608481,26929
3438166,31,31412,0,,1649608497,26929
3438168,32,31412,1,,1649608503,26929
3438169,33,31412,3,,1649608507,26929
3438171,34,31412,2,,1649608511,26929
3438173,35,31412,2,,1649608527,26929
3438174,36,31412,2,,1649608534,26929
3438175,37,31412,1,,1649608539,26929
3438176,38,31412,2,,1649608545,26929
3438177,39,31412,0,,1649608549,26929
3438178,40,31412,2,,1649608554,26929
3438181,81,31412,1,,1649608580,26929
3438183,82,31412,3,,1649608586,26929
3438184,83,31412,2,,1649608593,26929
3438186,84,31412,3,,1649608597,26929
3438187,85,31412,4,,1649608602,26929
3438189,86,31412,0,,1649608607,26929
3438190,87,31412,2,,1649608611,26929
3438192,88,31412,4,,1649608616,26929
3438194,89,31412,3,,1649608622,26929
3438196,90,31412,1,,1649608628,26929
3438202,144,31412,2,,1649608754,26929
3438203,145,31412,1,,1649608757,26929
3438204,146,31412,0,,1649608763,26929
3438205,147,31412,1,,1649608768,26929
3438206,148,31412,1,,1649608773,26929
3438208,149,31412,1,,1649608778,26929
3438211,150,31412,1,,1649608791,26929
3438212,151,31412,0,,1649608797,26929
3438215,152,31412,0,,1649608804,26929
3438216,153,31412,0,,1649608811,26929
3438217,154,31412,0,,1649608816,26929
3438219,155,31412,1,,1649608822,26929
3438221,229,31412,1,,1649608841,26929
3438223,230,31412,2,,1649608845,26929
3438224,231,31412,1,,1649608849,26929
3438226,232,31412,1,,1649608853,26929
3438227,233,31412,1,,1649608857,26929
3438228,234,31412,2,,1649608860,26929
3438229,235,31412,1,,1649608865,26929
3438230,236,31412,3,,1649608869,26929
3438231,237,31412,1,,1649608873,26929
3438232,238,31412,0,,1649608878,26929
3438233,239,31412,3,,1649608882,26929
3438234,240,31412,2,,1649608886,26929
3438236,186,31412,2,,1649608904,26929
3438238,187,31412,None,,1649608921,26929
3438240,188,31412,4,,1649608930,26929
3438242,189,31412,"Dog, Golden retriever, 2021",,1649608940,26929
3438243,190,31412,1,,1649608945,26929
3438245,191,31412,0,,1649608949,26929
3438247,192,31412,1,,1649608954,26929
3438248,193,31412,0,,1649608960,26929
3438249,194,31412,0,,1649608964,26929
3438251,195,31412,4,,1649608969,26929
3452562,121,31413,3,,1649862245,26929
3452563,122,31413,2,,1649862263,26929
3452564,121,31413,3,,1649862414,26929
3452565,122,31413,2,,1649862419,26929
3452566,123,31413,5,,1649862423,26929
3452567,124,31413,0,,1649862429,26929
3452568,125,31413,1,,1649862438,26929
3452569,126,31413,0,,1649862443,26929
3452570,127,31413,1,,1649862449,26929
3452571,128,31413,0,,1649862454,26929
3452572,51,31413,3,,1649862531,26929
3452573,52,31413,3,,1649862537,26929
3452574,53,31413,1,,1649862541,26929
3452575,54,31413,1,,1649862546,26929
3452576,55,31413,1,,1649862551,26929
3452577,56,31413,3,,1649862556,26929
3452578,57,31413,2,,1649862560,26929
3452579,58,31413,3,,1649862565,26929
3452580,59,31413,3,,1649862569,26929
3452581,60,31413,4,,1649862572,26929
3464536,272,9616,"{""choice"":10,""other"":10}",,1650807695,7042
3464537,273,9616,0,,1650807700,7042
3464538,274,9616,"{""choice"":2,""other"":1}",,1650807751,7042
3966072,186,6548,0,test comment,1651859591,4627
3966073,187,6548,Fish and shellfish.,,1651859596,4627
3966075,188,6548,3,,1651859600,4627
3966076,189,6548,None,,1651859602,4627
3966078,190,6548,1,Emma has caught a mouse before in the kitchen,1651859604,4627
3966080,191,6548,0,,1651859607,4627
3966081,192,6548,1,,1651859609,4627
3966082,193,6548,1,,1651859610,4627
3966083,194,6548,2,,1651859613,4627
3966084,195,6548,3,,1651859615,4627
3966093,252,6548,"{""zip"":""01430"",""country"":""United States of America"",""other"":""""}",,1651859660,4627
3966099,253,6548,7,,1651859669,4627
3966102,254,6548,1,,1651859680,4627
3966103,255,6548,"{""choice"":0,""other"":""""}",,1651859684,4627
3966105,256,6548,9,,1651859693,4627
3966111,257,6548,1140,,1651859703,4627
3966113,258,6548,"{""choice"":[1],""other"":""""}",,1651859708,4627
3966115,259,6548,"{""choice"":[1],""other"":""""}",,1651859716,4627
3966126,260,6548,"{""choice"":[11],""other"":[{""material"":""wood"",""usedTimes"":""3""}]}",,1651859738,4627
3966130,261,6548,"{""choice"":[0,1,3],""other"":""""}",,1651859747,4627
3966136,91,6548,3,Test note,1651859769,4627
3966137,92,6548,0,,1651859772,4627
3966140,93,6548,3,,1651859774,4627
3966141,94,6548,3,,1651859776,4627
3966144,95,6548,1,,1651859779,4627
3966145,96,6548,2,,1651859781,4627
3966148,97,6548,4,,1651859783,4627
3966149,98,6548,0,,1651859785,4627
3966150,99,6548,2,,1651859787,4627
3966151,100,6548,3,,1651859788,4627
3967546,241,2131,2,,1651864377,1543
3968883,252,6548,"{""zip"":""01430"",""country"":""United States of America"",""other"":""""}",,1651871105,4627
3968884,253,6548,7,,1651871107,4627
3968885,254,6548,1,,1651871110,4627
3968887,255,6548,"{""choice"":0,""other"":""""}",,1651871112,4627
3968889,256,6548,9,,1651871117,4627
